date,fight_url,event_url,result,fighter,opponent,division,method,round,time,fighter_url,opponent_url,knockdowns,sub_attempts,pass,reversals,takedowns_landed,takedowns_attempts,sig_strikes_landed,sig_strikes_attempts,total_strikes_landed,total_strikes_attempts,head_strikes_landed,head_strikes_attempts,body_strikes_landed,body_strikes_attempts,leg_strikes_landed,leg_strikes_attempts,distance_strikes_landed,distance_strikes_attempts,clinch_strikes_landed,clinch_strikes_attempts,ground_strikes_landed,ground_strikes_attempts
"January 20, 2021",http://ufcstats.com/fight-details/dd34dd337e637767,http://ufcstats.com/event-details/56116537d71a578c,W,Warlley Alves,Mounir Lazzez,Welterweight,KO/TKO,1,2:35,http://ufcstats.com/fighter-details/d317a5e2b3f88c5f,http://ufcstats.com/fighter-details/49ee5024966efc0d,1,0,0,1:36,1,1,17,21,24,30,9,12,7,8,1,1,7,9,4,6,6,6
"January 20, 2021",http://ufcstats.com/fight-details/dd34dd337e637767,http://ufcstats.com/event-details/56116537d71a578c,L,Mounir Lazzez,Warlley Alves,Welterweight,KO/TKO,1,2:35,http://ufcstats.com/fighter-details/49ee5024966efc0d,http://ufcstats.com/fighter-details/d317a5e2b3f88c5f,0,0,0,0:42,0,0,2,2,2,2,1,1,1,1,0,0,0,0,2,2,0,0
"January 20, 2021",http://ufcstats.com/fight-details/4f6d3cdf2c77fb57,http://ufcstats.com/event-details/56116537d71a578c,W,Ike Villanueva,Vinicius Moreira,Light Heavyweight,KO/TKO,2,0:39,http://ufcstats.com/fighter-details/f9d0cae37dabfafc,http://ufcstats.com/fighter-details/acb36c908d415c4a,1,0,0,0:00,0,0,24,56,24,56,18,47,6,9,0,0,24,56,0,0,0,0
"January 20, 2021",http://ufcstats.com/fight-details/4f6d3cdf2c77fb57,http://ufcstats.com/event-details/56116537d71a578c,L,Vinicius Moreira,Ike Villanueva,Light Heavyweight,KO/TKO,2,0:39,http://ufcstats.com/fighter-details/acb36c908d415c4a,http://ufcstats.com/fighter-details/f9d0cae37dabfafc,0,0,0,0:00,0,0,24,42,24,42,4,10,10,18,10,14,23,41,1,1,0,0
"January 20, 2021",http://ufcstats.com/fight-details/a003e8305d4dbdc8,http://ufcstats.com/event-details/56116537d71a578c,W,Viviane Araujo,Roxanne Modafferi,Women's Flyweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/36541f1e6c5d4955,http://ufcstats.com/fighter-details/4498b382c65a7faa,0,1,0,3:06,4,4,86,198,100,214,79,187,5,8,2,3,85,192,1,2,0,4
"January 20, 2021",http://ufcstats.com/fight-details/a003e8305d4dbdc8,http://ufcstats.com/event-details/56116537d71a578c,L,Roxanne Modafferi,Viviane Araujo,Women's Flyweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/4498b382c65a7faa,http://ufcstats.com/fighter-details/36541f1e6c5d4955,0,0,0,0:39,0,5,46,184,49,193,40,177,2,3,4,4,45,181,1,3,0,0
"January 20, 2021",http://ufcstats.com/fight-details/57e784028ef2c17d,http://ufcstats.com/event-details/56116537d71a578c,W,Matt Schnell,Tyson Nam,Flyweight,S-DEC,3,5:00,http://ufcstats.com/fighter-details/67c1d46f4ed16f9e,http://ufcstats.com/fighter-details/6e00cfffd54653c4,0,0,0,0:00,0,0,85,214,85,214,69,195,10,12,6,7,83,212,2,2,0,0
"January 20, 2021",http://ufcstats.com/fight-details/57e784028ef2c17d,http://ufcstats.com/event-details/56116537d71a578c,L,Tyson Nam,Matt Schnell,Flyweight,S-DEC,3,5:00,http://ufcstats.com/fighter-details/6e00cfffd54653c4,http://ufcstats.com/fighter-details/67c1d46f4ed16f9e,0,0,0,0:00,0,0,58,193,58,193,36,164,10,15,12,14,58,193,0,0,0,0
"January 20, 2021",http://ufcstats.com/fight-details/d27ac1bc677b89cf,http://ufcstats.com/event-details/56116537d71a578c,W,Lerone Murphy,Douglas Silva de Andrade,Featherweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/396fe87b84ac2e1c,http://ufcstats.com/fighter-details/3a314d9fa7c6825d,0,0,0,1:51,1,4,48,115,60,131,29,92,8,11,11,12,37,97,6,8,5,10
"January 20, 2021",http://ufcstats.com/fight-details/d27ac1bc677b89cf,http://ufcstats.com/event-details/56116537d71a578c,L,Douglas Silva de Andrade,Lerone Murphy,Featherweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/3a314d9fa7c6825d,http://ufcstats.com/fighter-details/396fe87b84ac2e1c,0,0,0,1:21,1,2,39,108,51,121,16,74,11,14,12,20,33,101,6,7,0,0
"January 20, 2021",http://ufcstats.com/fight-details/ac475de5a3d0d7e2,http://ufcstats.com/event-details/56116537d71a578c,W,Omari Akhmedov,Tom Breese,Middleweight,SUB,2,1:41,http://ufcstats.com/fighter-details/16690d100f995f8f,http://ufcstats.com/fighter-details/1588b787bda7b540,0,1,0,4:34,2,5,25,38,73,91,23,34,1,3,1,1,4,7,0,0,21,31
"January 20, 2021",http://ufcstats.com/fight-details/ac475de5a3d0d7e2,http://ufcstats.com/event-details/56116537d71a578c,L,Tom Breese,Omari Akhmedov,Middleweight,SUB,2,1:41,http://ufcstats.com/fighter-details/1588b787bda7b540,http://ufcstats.com/fighter-details/16690d100f995f8f,0,3,1,1:00,0,1,1,4,6,12,0,2,1,2,0,0,1,4,0,0,0,0
"January 20, 2021",http://ufcstats.com/fight-details/4abcf14faa7f92f2,http://ufcstats.com/event-details/56116537d71a578c,W,Ricky Simon,Gaetano Pirrello,Bantamweight,SUB,2,4:00,http://ufcstats.com/fighter-details/5987b2458f4b5290,http://ufcstats.com/fighter-details/8765559b6a29a421,0,1,0,6:59,7,10,17,32,50,69,14,28,3,4,0,0,3,13,4,6,10,13
"January 20, 2021",http://ufcstats.com/fight-details/4abcf14faa7f92f2,http://ufcstats.com/event-details/56116537d71a578c,L,Gaetano Pirrello,Ricky Simon,Bantamweight,SUB,2,4:00,http://ufcstats.com/fighter-details/8765559b6a29a421,http://ufcstats.com/fighter-details/5987b2458f4b5290,0,0,0,0:00,0,0,6,14,10,18,4,11,0,0,2,3,5,12,1,2,0,0
"January 20, 2021",http://ufcstats.com/fight-details/ddbe6fd66d7f9e35,http://ufcstats.com/event-details/56116537d71a578c,W,Su Mudaerji,Zarrukh Adashev,Flyweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/3cf18e01cb6cbde3,http://ufcstats.com/fighter-details/79cb2a690b9ba5e8,0,0,0,0:00,0,0,50,127,50,127,22,87,9,16,19,24,50,127,0,0,0,0
"January 20, 2021",http://ufcstats.com/fight-details/ddbe6fd66d7f9e35,http://ufcstats.com/event-details/56116537d71a578c,L,Zarrukh Adashev,Su Mudaerji,Flyweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/79cb2a690b9ba5e8,http://ufcstats.com/fighter-details/3cf18e01cb6cbde3,0,0,0,0:02,0,1,28,123,28,123,20,102,3,13,5,8,24,117,4,6,0,0
"January 20, 2021",http://ufcstats.com/fight-details/76b61ff4c9760f79,http://ufcstats.com/event-details/56116537d71a578c,W,Dalcha Lungiambula,Markus Perez,Middleweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/ce632027bf2a871b,http://ufcstats.com/fighter-details/2ac4628c08ec5125,0,0,0,6:46,1,2,29,65,61,98,17,47,12,17,0,1,5,34,5,8,19,23
"January 20, 2021",http://ufcstats.com/fight-details/76b61ff4c9760f79,http://ufcstats.com/event-details/56116537d71a578c,L,Markus Perez,Dalcha Lungiambula,Middleweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/2ac4628c08ec5125,http://ufcstats.com/fighter-details/ce632027bf2a871b,0,1,0,4:21,0,1,25,49,50,75,7,26,15,18,3,5,18,37,7,12,0,0
"January 20, 2021",http://ufcstats.com/fight-details/4e451881e0e47b05,http://ufcstats.com/event-details/56116537d71a578c,W,Francisco Figueiredo,Jerome Rivera,Flyweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/cdadae5363b66eef,http://ufcstats.com/fighter-details/c9587d81e1d33925,0,0,0,7:07,4,6,29,53,39,65,11,28,7,11,11,14,20,40,4,4,5,9
"January 20, 2021",http://ufcstats.com/fight-details/4e451881e0e47b05,http://ufcstats.com/event-details/56116537d71a578c,L,Jerome Rivera,Francisco Figueiredo,Flyweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/c9587d81e1d33925,http://ufcstats.com/fighter-details/cdadae5363b66eef,0,0,1,1:07,0,5,31,134,85,199,12,90,8,20,11,24,22,112,9,22,0,0
"January 20, 2021",http://ufcstats.com/fight-details/031e6624f96aceb8,http://ufcstats.com/event-details/56116537d71a578c,W,Mike Davis,Mason Jones,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/fb3e61720be4690c,http://ufcstats.com/fighter-details/f6ad6a1e4d600e0d,0,0,0,0:50,3,9,108,207,111,210,54,131,42,61,12,15,97,189,8,14,3,4
"January 20, 2021",http://ufcstats.com/fight-details/031e6624f96aceb8,http://ufcstats.com/event-details/56116537d71a578c,L,Mason Jones,Mike Davis,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/f6ad6a1e4d600e0d,http://ufcstats.com/fighter-details/fb3e61720be4690c,0,0,0,0:51,1,4,117,313,132,329,83,265,18,31,16,17,104,285,11,21,2,7
"January 20, 2021",http://ufcstats.com/fight-details/11558384f80f6506,http://ufcstats.com/event-details/56116537d71a578c,W,Umar Nurmagomedov,Sergey Morozov,Bantamweight,SUB,2,3:39,http://ufcstats.com/fighter-details/2b6fc1c02736833d,http://ufcstats.com/fighter-details/2f6a993c7f547c13,0,1,0,2:57,5,11,25,41,32,48,14,25,4,9,7,7,18,34,6,6,1,1
"January 20, 2021",http://ufcstats.com/fight-details/11558384f80f6506,http://ufcstats.com/event-details/56116537d71a578c,L,Sergey Morozov,Umar Nurmagomedov,Bantamweight,SUB,2,3:39,http://ufcstats.com/fighter-details/2f6a993c7f547c13,http://ufcstats.com/fighter-details/2b6fc1c02736833d,0,0,0,0:08,0,0,7,30,8,31,2,20,3,7,2,3,7,29,0,1,0,0
"January 20, 2021",http://ufcstats.com/fight-details/ae38fb2a6b6a0cc1,http://ufcstats.com/event-details/56116537d71a578c,W,Manon Fiorot,Victoria Leonardo,Women's Flyweight,KO/TKO,2,4:08,http://ufcstats.com/fighter-details/34ff304266360297,http://ufcstats.com/fighter-details/9dedfdd91070ddd8,0,0,0,1:25,1,1,53,100,58,105,31,72,14,19,8,9,42,82,10,15,1,3
"January 20, 2021",http://ufcstats.com/fight-details/ae38fb2a6b6a0cc1,http://ufcstats.com/event-details/56116537d71a578c,L,Victoria Leonardo,Manon Fiorot,Women's Flyweight,KO/TKO,2,4:08,http://ufcstats.com/fighter-details/9dedfdd91070ddd8,http://ufcstats.com/fighter-details/34ff304266360297,0,0,0,0:02,0,1,17,81,18,82,7,59,3,11,7,11,15,76,2,5,0,0
"January 16, 2021",http://ufcstats.com/fight-details/a4817b7e46028b4a,http://ufcstats.com/event-details/307064d3e0f036c2,W,Max Holloway,Calvin Kattar,Featherweight,U-DEC,5,5:00,http://ufcstats.com/fighter-details/150ff4cc642270b9,http://ufcstats.com/fighter-details/751de04455cfaac0,0,0,0,0:27,0,1,445,744,447,746,274,553,117,133,54,58,439,737,6,7,0,0
"January 16, 2021",http://ufcstats.com/fight-details/a4817b7e46028b4a,http://ufcstats.com/event-details/307064d3e0f036c2,L,Calvin Kattar,Max Holloway,Featherweight,U-DEC,5,5:00,http://ufcstats.com/fighter-details/751de04455cfaac0,http://ufcstats.com/fighter-details/150ff4cc642270b9,0,0,0,0:05,0,2,133,283,134,284,99,237,16,23,18,23,129,279,4,4,0,0
"January 16, 2021",http://ufcstats.com/fight-details/6b0da0b1cda7799f,http://ufcstats.com/event-details/307064d3e0f036c2,W,Carlos Condit,Matt Brown,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/f9f07bb5a43535ed,http://ufcstats.com/fighter-details/31123249b0bbf52e,0,0,1,4:52,2,4,39,88,157,209,30,73,4,8,5,7,22,68,5,5,12,15
"January 16, 2021",http://ufcstats.com/fight-details/6b0da0b1cda7799f,http://ufcstats.com/event-details/307064d3e0f036c2,L,Matt Brown,Carlos Condit,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/31123249b0bbf52e,http://ufcstats.com/fighter-details/f9f07bb5a43535ed,0,0,0,6:06,1,6,28,37,37,52,13,22,11,11,4,4,11,18,8,8,9,11
"January 16, 2021",http://ufcstats.com/fight-details/aeb7ff8ce6e1beac,http://ufcstats.com/event-details/307064d3e0f036c2,W,Li Jingliang,Santiago Ponzinibbio,Welterweight,KO/TKO,1,4:25,http://ufcstats.com/fighter-details/e64b96c07d7ce999,http://ufcstats.com/fighter-details/6d1bffff14897645,1,0,0,0:02,0,0,21,50,21,50,6,30,3,6,12,14,20,49,0,0,1,1
"January 16, 2021",http://ufcstats.com/fight-details/aeb7ff8ce6e1beac,http://ufcstats.com/event-details/307064d3e0f036c2,L,Santiago Ponzinibbio,Li Jingliang,Welterweight,KO/TKO,1,4:25,http://ufcstats.com/fighter-details/6d1bffff14897645,http://ufcstats.com/fighter-details/e64b96c07d7ce999,0,0,0,0:00,0,0,11,18,11,18,7,14,0,0,4,4,11,18,0,0,0,0
"January 16, 2021",http://ufcstats.com/fight-details/775c1f401815bbd8,http://ufcstats.com/event-details/307064d3e0f036c2,W,Alessio Di Chirico,Joaquin Buckley,Middleweight,KO/TKO,1,2:12,http://ufcstats.com/fighter-details/77d7295d1b22c694,http://ufcstats.com/fighter-details/b9437600497350f3,1,0,0,0:01,0,0,12,23,12,23,6,17,4,4,2,2,9,20,0,0,3,3
"January 16, 2021",http://ufcstats.com/fight-details/775c1f401815bbd8,http://ufcstats.com/event-details/307064d3e0f036c2,L,Joaquin Buckley,Alessio Di Chirico,Middleweight,KO/TKO,1,2:12,http://ufcstats.com/fighter-details/b9437600497350f3,http://ufcstats.com/fighter-details/77d7295d1b22c694,0,0,0,0:00,0,0,3,22,3,22,2,19,1,3,0,0,3,22,0,0,0,0
"January 16, 2021",http://ufcstats.com/fight-details/358f816aff469270,http://ufcstats.com/event-details/307064d3e0f036c2,W,Punahele Soriano,Dusko Todorovic,Middleweight,KO/TKO,1,4:48,http://ufcstats.com/fighter-details/64facb6cc564262d,http://ufcstats.com/fighter-details/866fd7b1a6c90e7f,2,0,0,0:38,0,1,30,66,32,69,25,60,4,5,1,1,21,51,4,5,5,10
"January 16, 2021",http://ufcstats.com/fight-details/358f816aff469270,http://ufcstats.com/event-details/307064d3e0f036c2,L,Dusko Todorovic,Punahele Soriano,Middleweight,KO/TKO,1,4:48,http://ufcstats.com/fighter-details/866fd7b1a6c90e7f,http://ufcstats.com/fighter-details/64facb6cc564262d,0,0,0,0:04,0,0,22,57,23,59,15,49,7,8,0,0,18,53,4,4,0,0
"January 16, 2021",http://ufcstats.com/fight-details/97ad63e644757cf4,http://ufcstats.com/event-details/307064d3e0f036c2,W,Joselyne Edwards,Wu Yanan,Women's Bantamweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/f9ab66e67240db7b,http://ufcstats.com/fighter-details/fdbefee0827e1567,0,1,1,1:09,0,3,88,178,111,206,44,105,23,43,21,30,72,158,5,7,11,13
"January 16, 2021",http://ufcstats.com/fight-details/97ad63e644757cf4,http://ufcstats.com/event-details/307064d3e0f036c2,L,Wu Yanan,Joselyne Edwards,Women's Bantamweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/fdbefee0827e1567,http://ufcstats.com/fighter-details/f9ab66e67240db7b,0,0,1,3:49,1,2,58,129,70,148,34,91,14,23,10,15,51,118,5,8,2,3
"January 16, 2021",http://ufcstats.com/fight-details/0165bd3c26f0c076,http://ufcstats.com/event-details/307064d3e0f036c2,W,Carlos Felipe,Justin Tafa,Heavyweight,S-DEC,3,5:00,http://ufcstats.com/fighter-details/a2ea77e974c5889f,http://ufcstats.com/fighter-details/e13abac8089a801a,0,0,0,0:41,0,1,77,142,77,142,46,103,28,36,3,3,64,128,13,14,0,0
"January 16, 2021",http://ufcstats.com/fight-details/0165bd3c26f0c076,http://ufcstats.com/event-details/307064d3e0f036c2,L,Justin Tafa,Carlos Felipe,Heavyweight,S-DEC,3,5:00,http://ufcstats.com/fighter-details/e13abac8089a801a,http://ufcstats.com/fighter-details/a2ea77e974c5889f,0,0,0,1:53,0,2,86,148,109,171,50,107,20,24,16,17,74,133,12,15,0,0
"January 16, 2021",http://ufcstats.com/fight-details/3fcd53eb27945231,http://ufcstats.com/event-details/307064d3e0f036c2,W,Ramazan Emeev,David Zawada,Welterweight,S-DEC,3,5:00,http://ufcstats.com/fighter-details/abd5fb12437eda21,http://ufcstats.com/fighter-details/3bb2dc8e87b10a46,0,0,1,4:28,4,9,53,101,101,160,36,81,13,15,4,5,36,82,12,14,5,5
"January 16, 2021",http://ufcstats.com/fight-details/3fcd53eb27945231,http://ufcstats.com/event-details/307064d3e0f036c2,L,David Zawada,Ramazan Emeev,Welterweight,S-DEC,3,5:00,http://ufcstats.com/fighter-details/3bb2dc8e87b10a46,http://ufcstats.com/fighter-details/abd5fb12437eda21,0,0,0,2:06,1,1,44,114,114,190,24,88,6,10,14,16,30,90,13,23,1,1
"January 16, 2021",http://ufcstats.com/fight-details/97c80f69ac312030,http://ufcstats.com/event-details/307064d3e0f036c2,W,Vanessa Melo,Sarah Moras,Women's Bantamweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/9b7dfb3b7d99926a,http://ufcstats.com/fighter-details/539ed332b3078821,0,0,0,0:04,0,0,56,169,56,169,43,151,9,14,4,4,56,169,0,0,0,0
"January 16, 2021",http://ufcstats.com/fight-details/97c80f69ac312030,http://ufcstats.com/event-details/307064d3e0f036c2,L,Sarah Moras,Vanessa Melo,Women's Bantamweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/539ed332b3078821,http://ufcstats.com/fighter-details/9b7dfb3b7d99926a,0,0,0,0:00,0,1,44,200,44,200,12,162,7,11,25,27,44,200,0,0,0,0
"January 16, 2021",http://ufcstats.com/fight-details/3d903bc35023f50a,http://ufcstats.com/event-details/307064d3e0f036c2,W,Austin Lingo,Jacob Kilburn,Featherweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/305d73ede05e31ad,http://ufcstats.com/fighter-details/637bd06c32219f0b,1,0,0,3:48,1,2,95,182,110,197,81,166,10,12,4,4,93,177,2,4,0,1
"January 16, 2021",http://ufcstats.com/fight-details/3d903bc35023f50a,http://ufcstats.com/event-details/307064d3e0f036c2,L,Jacob Kilburn,Austin Lingo,Featherweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/637bd06c32219f0b,http://ufcstats.com/fighter-details/305d73ede05e31ad,0,1,0,1:09,1,18,64,201,78,216,47,172,8,19,9,10,60,190,3,8,1,3
"December 19, 2020",http://ufcstats.com/fight-details/c7375d5db21cbaae,http://ufcstats.com/event-details/e49c2db95e572dc8,W,Stephen Thompson,Geoff Neal,Welterweight,U-DEC,5,5:00,http://ufcstats.com/fighter-details/4a28cb716c19157a,http://ufcstats.com/fighter-details/b997be68943010fc,0,0,0,0:00,0,0,171,406,191,428,124,354,41,46,6,6,165,398,6,8,0,0
"December 19, 2020",http://ufcstats.com/fight-details/c7375d5db21cbaae,http://ufcstats.com/event-details/e49c2db95e572dc8,L,Geoff Neal,Stephen Thompson,Welterweight,U-DEC,5,5:00,http://ufcstats.com/fighter-details/b997be68943010fc,http://ufcstats.com/fighter-details/4a28cb716c19157a,0,0,0,3:46,0,0,85,179,110,205,71,161,8,11,6,7,79,169,6,10,0,0
"December 19, 2020",http://ufcstats.com/fight-details/014f1da2083ca174,http://ufcstats.com/event-details/e49c2db95e572dc8,W,Jose Aldo,Marlon Vera,Bantamweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/d0f3959b4a9747e6,http://ufcstats.com/fighter-details/7c7332319c14094c,0,0,0,4:57,0,2,44,70,60,86,17,38,21,26,6,6,36,62,8,8,0,0
"December 19, 2020",http://ufcstats.com/fight-details/014f1da2083ca174,http://ufcstats.com/event-details/e49c2db95e572dc8,L,Marlon Vera,Jose Aldo,Bantamweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/7c7332319c14094c,http://ufcstats.com/fighter-details/d0f3959b4a9747e6,0,0,0,2:51,0,3,46,82,92,133,8,33,11,15,27,34,34,69,12,13,0,0
"December 19, 2020",http://ufcstats.com/fight-details/3d35eb2d46bf74de,http://ufcstats.com/event-details/e49c2db95e572dc8,W,Michel Pereira,Khaos Williams,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/595db60957de51d3,http://ufcstats.com/fighter-details/2558ae2e5671e318,0,1,0,1:21,2,2,44,79,56,94,24,53,20,26,0,0,33,67,9,10,2,2
"December 19, 2020",http://ufcstats.com/fight-details/3d35eb2d46bf74de,http://ufcstats.com/event-details/e49c2db95e572dc8,L,Khaos Williams,Michel Pereira,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/2558ae2e5671e318,http://ufcstats.com/fighter-details/595db60957de51d3,0,0,0,0:36,0,0,55,127,62,134,23,74,9,19,23,34,48,114,7,13,0,0
"December 19, 2020",http://ufcstats.com/fight-details/8955ea3c7c332e6c,http://ufcstats.com/event-details/e49c2db95e572dc8,W,Rob Font,Marlon Moraes,Bantamweight,KO/TKO,1,3:47,http://ufcstats.com/fighter-details/05339613bf8e9808,http://ufcstats.com/fighter-details/fea79f9bc8c68769,1,0,1,0:38,0,0,30,37,33,41,27,34,3,3,0,0,13,18,1,1,16,18
"December 19, 2020",http://ufcstats.com/fight-details/8955ea3c7c332e6c,http://ufcstats.com/event-details/e49c2db95e572dc8,L,Marlon Moraes,Rob Font,Bantamweight,KO/TKO,1,3:47,http://ufcstats.com/fighter-details/fea79f9bc8c68769,http://ufcstats.com/fighter-details/05339613bf8e9808,0,0,0,2:31,2,3,9,12,12,16,8,10,1,2,0,0,8,9,0,0,1,3
"December 19, 2020",http://ufcstats.com/fight-details/cd150cd28738a7c5,http://ufcstats.com/event-details/e49c2db95e572dc8,W,Marcin Tybura,Greg Hardy,Heavyweight,KO/TKO,2,4:31,http://ufcstats.com/fighter-details/c9cf753cfdf77fc2,http://ufcstats.com/fighter-details/85073dbd1be65ed9,0,0,0,1:27,1,4,51,101,60,111,34,82,10,12,7,7,33,74,0,0,18,27
"December 19, 2020",http://ufcstats.com/fight-details/cd150cd28738a7c5,http://ufcstats.com/event-details/e49c2db95e572dc8,L,Greg Hardy,Marcin Tybura,Heavyweight,KO/TKO,2,4:31,http://ufcstats.com/fighter-details/85073dbd1be65ed9,http://ufcstats.com/fighter-details/c9cf753cfdf77fc2,0,0,0,0:02,0,0,50,91,50,91,29,65,12,13,9,13,46,85,4,6,0,0
"December 19, 2020",http://ufcstats.com/fight-details/1c4602efe5587902,http://ufcstats.com/event-details/e49c2db95e572dc8,W,Anthony Pettis,Alex Morono,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/cbb682f5fcc44bfc,http://ufcstats.com/fighter-details/cdb96af67d096b1e,0,0,1,4:32,0,1,50,80,80,115,26,51,11,14,13,15,48,75,1,3,1,2
"December 19, 2020",http://ufcstats.com/fight-details/1c4602efe5587902,http://ufcstats.com/event-details/e49c2db95e572dc8,L,Alex Morono,Anthony Pettis,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/cdb96af67d096b1e,http://ufcstats.com/fighter-details/cbb682f5fcc44bfc,0,0,0,2:30,1,5,31,78,50,102,22,61,6,12,3,5,26,70,0,1,5,7
"December 19, 2020",http://ufcstats.com/fight-details/4cb249714ff56656,http://ufcstats.com/event-details/e49c2db95e572dc8,W,Pannie Kianzad,Sijara Eubanks,Women's Bantamweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/91dac5e69e28d5b5,http://ufcstats.com/fighter-details/4234f0097c83fa62,0,0,0,2:14,0,2,92,143,132,187,57,105,22,25,13,13,65,114,26,28,1,1
"December 19, 2020",http://ufcstats.com/fight-details/4cb249714ff56656,http://ufcstats.com/event-details/e49c2db95e572dc8,L,Sijara Eubanks,Pannie Kianzad,Women's Bantamweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/4234f0097c83fa62,http://ufcstats.com/fighter-details/91dac5e69e28d5b5,0,0,0,6:33,2,4,49,104,70,131,43,94,5,9,1,1,38,90,4,7,7,7
"December 19, 2020",http://ufcstats.com/fight-details/f004d3d50b78af50,http://ufcstats.com/event-details/e49c2db95e572dc8,W,Deron Winn,Antonio Arroyo,Catch Weight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/483a953b18d73bb3,http://ufcstats.com/fighter-details/61fb8098ccf81c7f,0,0,0,9:29,12,16,20,38,64,89,10,26,5,7,5,5,18,35,2,2,0,1
"December 19, 2020",http://ufcstats.com/fight-details/f004d3d50b78af50,http://ufcstats.com/event-details/e49c2db95e572dc8,L,Antonio Arroyo,Deron Winn,Catch Weight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/61fb8098ccf81c7f,http://ufcstats.com/fighter-details/483a953b18d73bb3,0,0,0,0:28,0,0,45,62,70,87,29,45,11,12,5,5,43,60,0,0,2,2
